item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0179,179,1,True,True,20.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22,0,0.0,C,13,1,,0.93,14,,"The doctor uses a clear and professional tone, but there is a slight repetition of the patient's symptoms.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the ""Assessment"" section.",0.75,4,0.81,20,29,10,19,10,10,0.3448275862068966,7,5,6,4,1,1,0.2,1,2,0,1,1,1,0.5,11,7,6,2,5,5,0.7142857142857143,20,7,1,11,29,5,2,7,item_0179,,"The generated SOAP note provides a generally accurate summary of the patient's visit. However, it has several notable omissions, particularly in the Assessment and Plan sections. Key missing elements include the differential diagnosis, specific initial diagnostic tests, and detailed patient agreements. While there are no unsupported additions, these omissions reduce the overall completeness and clinical utility of the note, making it meaningfully incomplete in several important areas.",2,2.0,20.0,0.25316455696202533,0.3270390339710225,0.44036357442330937,0.5917159763313609,True,True,0.1702127659574468,0.25316455696202533,True,True,0.4496124031007752,0.547008547008547,True,True,0.4836065573770491,0.5917159763313609,True,True,0.20472440944881887,0.3695652173913044
item_0180,180,2,True,True,23.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,0.0,C,13,1,,0.93,14,,The conversation contains unclear sentences and unnecessary repetition.,0.5,2,20,4,,0.83,24,,0.75,9,3,12,4,The SOAP note accurately includes all four sections.,1.0,4,0.84,8,28,3,23,5,5,0.17857142857142858,1,4,0,3,1,1,0.25,1,0,1,0,0,0,0.0,1,17,1,17,0,0,0.0,8,1,1,1,28,4,0,17,item_0180,,"The generated note captures the primary purpose of the visit and the core plan, but it has noticeable gaps, particularly in the Subjective section. Extensive omissions of the detailed Review of Systems and specific lifestyle habits (sleep, diet, exercise, specific quantities for tobacco/alcohol, drug use, recreational activities) make the note meaningfully incomplete for a preventive health screening. There are also moderate omissions in the Assessment and Plan sections, though no unsupported or unknown additions were found.",2,1.0,23.0,0.0909090909090909,0.17129885862646926,0.2549391107335033,0.6355140186915889,True,True,0.043478260869565216,0.0909090909090909,True,True,0.07142857142857142,0.08,True,True,0.4246575342465754,0.6355140186915889,True,True,0.14563106796116504,0.21333333333333335
item_0181,181,1,True,True,18.0,0.0,,,,,,,,,,2.0,0.0,17,0,0.0,C,13,2,"The SOAP note accurately reports the patient's symptoms, vital signs, and physical examination findings, but incorrectly states that the patient has a ""steady partner"" when in fact they are single.",0.87,15,,"The SOAP note contains unclear sentences and unnecessary repetition, which detract from its overall quality.",0.5,2,20,4,"The SOAP note captures most of the important details, but misses the patient's sexual habits and exercise routine.",0.83,24,"The SOAP note captures some patient-specific details, but misses important information such as the patient's age and medical history.",0.75,9,3,12,4,"The SOAP note accurately reports all four sections (subjective, objective, assessment, and plan).",1.0,4,0.82,17,16,10,9,7,7,0.4375,6,7,4,5,2,2,0.2857142857142857,1,1,0,0,1,1,1.0,6,7,4,5,2,2,0.2857142857142857,17,6,1,6,16,7,1,7,item_0181,,"The generated note provides a generally accurate overview of the patient's presentation, physical exam, and initial plan. However, it has several noticeable omissions. Key missing information includes the patient's history of asymptomatic genital herpes in the Assessment, specific patient education points (e.g., discussing sexual history openly), and crucial safety instructions in the Plan (e.g., contact clinic if symptoms worsen). While the note is usable, these gaps reduce its completeness and require careful review.",0,0.0,18.0,0.47368421052631576,0.4631559940808495,0.5809055571008163,0.6666666666666666,True,True,0.39999999999999997,0.47368421052631576,True,True,0.723076923076923,0.7863247863247863,True,True,0.4867724867724868,0.6666666666666666,True,True,0.24277456647398843,0.3969465648854962
item_0182,182,3,True,True,32.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,21,0,0.0,C,13,1,"The generated SOAP note accurately reported 13 out of 14 medical claims, with the exception of the patient's smoking habits being described as ""half a pack of cigarettes daily"" instead of ""about half a pack a day"".",0.93,14,,"The generated SOAP note contained two communication issues, including unclear or confusing sentences and unnecessary repetition.",0.5,2,20,4,"The generated SOAP note captured 20 out of 24 important details, missing information on the patient's medical history, lifestyle factors, and specific exam findings.",0.83,24,"The generated SOAP note captured 9 out of 12 patient-specific details, missing information on the patient's age, ethnicity, and specific medical history.",0.75,9,3,12,3,"The generated SOAP note accurately reported three out of four sections (Subjective, Objective, Assessment, and Plan), with the exception of missing a clear description of the patient's symptoms.",0.75,4,0.81,12,25,11,24,1,1,0.04,2,7,2,7,0,0,0.0,1,1,0,0,1,1,1.0,2,16,2,16,0,0,0.0,12,2,1,2,25,7,1,16,item_0182,,"The generated SOAP note provides a basic outline of the patient's visit, capturing the chief complaint, some lifestyle factors, and the primary diagnostic and follow-up plan. However, it suffers from numerous omissions across the Subjective, Assessment, and Plan sections. Key missing details include a comprehensive review of systems, the patient's asymptomatic status and anxiety, a formal differential diagnosis, specific medication instructions, and the entire Preventive Care section with important patient education. While there are no unsupported additions, the significant gaps in clinical detail and planning reduce the note's overall completeness and usefulness, requiring careful review.",4,2.0,34.0,0.28235294117647053,0.1428769182091441,0.22942711331107785,0.3972602739726028,True,True,0.16666666666666666,0.28235294117647053,True,True,0.0,0.0,True,True,0.2653061224489796,0.3972602739726028,True,True,0.13953488372093023,0.2380952380952381
item_0183,183,1,True,True,14.0,5.0,0.0,10.0,0.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,23,0,0.0,C,13,1,,0.93,14,,"The communication quality is excellent, with clear and concise language used throughout the SOAP note.",1.0,2,20,3,,0.87,23,,0.8,8,2,10,3,"The SOAP note follows the standard instruction format for all four sections, but is missing a clear summary of the patient's diagnosis and treatment plan.",0.75,4,0.84,9,28,7,26,2,2,0.07142857142857142,2,3,1,2,1,1,0.3333333333333333,1,1,0,0,1,1,1.0,3,14,2,13,1,1,0.07142857142857142,9,2,1,3,28,3,1,14,item_0183,,"The note receives a C due to significant omissions in the Subjective section, including the patient's past medical history, current medications, known allergies, and a detailed Review of Systems, which are crucial for a complete clinical picture. The Assessment section also has moderate omissions regarding the patient's concern about affordability and the explicit statement that a formal diagnosis is pending. All additions were supported by the transcript and did not negatively impact the grade.",10,5.0,14.0,0.21686746987951805,0.17673142721110408,0.2799283619995659,0.6012269938650306,True,True,0.17777777777777776,0.21686746987951805,True,True,0.05882352941176471,0.07407407407407407,True,True,0.32618025751072965,0.6012269938650306,True,True,0.14414414414414417,0.2275449101796407
item_0184,184,2,True,True,10.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,17,0,0.0,B,13,1,"The generated SOAP note accurately reports the patient's symptoms, vital signs, and examination findings, but incorrectly states that the patient denies having fever or chills.",0.93,14,,"The generated SOAP note contains unclear sentences and unnecessary repetition, which detract from its overall quality.",0.5,2,14,1,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.93,15,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's lifestyle and occupation.",0.88,7,1,8,3,"The generated SOAP note completes three out of four sections (Subjective, Objective, Assessment, and Plan), but is missing a clear section for Instructions.",0.75,4,0.86,18,22,10,14,8,8,0.36363636363636365,9,13,2,6,7,7,0.5384615384615384,2,3,0,1,2,2,0.6666666666666666,7,9,4,6,3,3,0.3333333333333333,18,9,2,7,22,13,3,9,item_0184,,"The generated SOAP note is mostly clinically aligned and usable. It accurately captures the chief complaint, history of present illness, vital signs, physical examination findings, primary diagnosis, and core treatment plan. However, there are several minor omissions across the Subjective and Objective sections, and a moderate omission of the differential diagnosis in the Assessment section. Additionally, some important patient education and preventive counseling points are missing from the Plan. No unsupported or unknown additions were found to negatively impact the grade.",2,1.0,10.0,0.3902439024390244,0.4282891834985311,0.5657352503316028,0.47852760736196315,True,True,0.35555555555555557,0.3902439024390244,True,True,0.6666666666666666,0.784,True,True,0.31223628691983124,0.47852760736196315,True,True,0.378698224852071,0.6101694915254237
item_0185,185,1,True,True,10.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,25,0,0.0,C,22,2,,0.92,24,,"The communication quality is good, with only one minor issue of unnecessary repetition in the plan section.",0.8,1,15,2,,0.88,17,,0.83,5,1,6,4,"The instruction following score is perfect, as all four sections (subjective, objective, assessment, and plan) are complete and accurate.",1.0,4,0.86,16,33,11,28,5,5,0.15151515151515152,7,8,3,4,4,4,0.5,0,0,0,0,0,0,0.0,1,24,1,24,0,0,0.0,16,7,0,1,33,8,0,24,item_0185,,"The GeneratedSOAP provides a high-level summary of the patient's visit but significantly omits detailed clinical findings from the Ground Truth. Specifically, the entire detailed Review of Systems is missing from the Subjective section, and numerous specific physical exam findings are omitted from the Objective section, replaced by general statements of normalcy. While the core assessment and plan are present, the lack of granular detail in the subjective and objective findings makes the note meaningfully incomplete, requiring caution and further review for a comprehensive understanding of the patient's baseline status. All identified additions were supported by the transcript and did not negatively impact the grade.",3,3.0,17.0,0.23529411764705882,0.3028320866427237,0.4174819207596959,0.6271186440677966,True,True,0.1694915254237288,0.23529411764705882,True,True,0.43243243243243246,0.5394736842105263,True,True,0.4275862068965517,0.6271186440677966,True,True,0.18181818181818182,0.26804123711340205
item_0186,186,1,True,True,21.0,6.0,0.0,12.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,1.0,0.0,25,0,0.0,C,13,1,,0.93,14,,"The doctor uses a somewhat formal tone and repeats some information, but overall the communication is clear.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the ""Plan"" section.",0.75,4,0.81,13,15,5,7,8,8,0.5333333333333333,6,8,2,4,4,4,0.5,0,0,0,0,0,0,0.0,3,2,3,2,0,0,0.0,13,6,0,3,15,8,0,2,item_0186,,"The generated note captures the core clinical presentation, physical exam findings, and primary assessment. However, it has noticeable gaps, particularly in the Subjective and Plan sections. Key details regarding the chief complaint, duration and frequency of symptoms in the HPI, and several critical elements of the plan (patient education specifics, socio-economic considerations, interpreter use, and patient agreements) are omitted. While the note is still usable, these multiple moderate omissions make it meaningfully incomplete and require careful review.",12,6.0,22.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0187,187,1,True,True,14.0,3.0,0.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,25,0,0.0,C,13,1,,0.93,14,,"The communication quality is good, with only one minor issue of unclear language in the prescription instructions.",0.9,1,15,2,,0.88,17,,0.88,7,1,8,3,The plan section is incomplete as it does not include a clear explanation of the asthma triggers and how to manage them.,0.75,4,0.86,19,21,8,10,11,11,0.5238095238095238,6,8,0,2,6,6,0.75,1,3,1,3,0,0,0.0,6,6,5,5,1,1,0.16666666666666666,19,6,1,6,21,8,3,6,item_0187,,"The generated note has significant omissions, particularly in the Subjective section where the Chief Complaint and detailed Review of Systems are largely missing. The Plan section also omits important clinical details such as the specific Albuterol dosage, the administration of routine vaccinations, and the prophylactic use of the inhaler before exercise. While there are no unsupported or unknown additions, the cumulative effect of these omissions makes the note meaningfully incomplete and requires careful review.",6,3.0,20.0,0.21052631578947367,0.3962085431837672,0.5083899053993365,0.6820809248554913,True,True,0.21052631578947367,0.21052631578947367,True,True,0.59375,0.7142857142857142,True,True,0.5176470588235295,0.6820809248554913,True,True,0.2629107981220657,0.42666666666666664
item_0188,188,1,True,True,21.0,6.0,2.0,10.0,0.0,0.0,12.0,0.0,10.0,0.0,2.0,1.0,2.0,21,0,0.0,C,32,2,,0.94,34,,"The doctor used unprofessional language when saying ""You're very brave, I'm sure you'll do great"" and there was unnecessary repetition of the same information.",0.5,2,22,1,,0.96,23,,0.86,6,1,7,4,The SOAP note accurately includes all four sections and follows the correct instructions.,1.0,4,0.89,29,29,15,15,14,14,0.4827586206896552,4,4,1,1,3,3,0.75,0,1,0,1,0,0,0.0,18,17,7,6,11,11,0.6470588235294118,29,4,0,18,29,4,1,17,item_0188,,"The generated note provides a broad overview but suffers from numerous omissions, particularly in the Assessment and Plan sections, which reduce its clinical utility. While there is only one minor unsupported addition, the cumulative effect of missing specific details regarding the patient's history, the assessment of stable conditions, and actionable plan items, including patient agreements, makes the note meaningfully incomplete. It would require careful review and supplementation to be fully reliable.",12,6.0,21.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0189,189,1,True,True,19.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,25,0,0.0,C,22,2,,0.92,24,,"The communication quality is good, with only one minor issue of unnecessary repetition in the doctor's explanation of the vaccination schedule.",0.8,1,15,2,,0.88,17,,0.9,9,1,10,4,"The instruction following score is perfect, as all four sections (subjective, objective, assessment, and plan) are complete and correctly documented.",1.0,4,0.89,11,31,3,23,8,8,0.25806451612903225,4,4,2,2,2,2,0.5,3,3,0,0,3,3,1.0,0,14,0,14,0,0,0.0,11,4,3,0,31,4,3,14,item_0189,,"The generated note has significant omissions, primarily the entire Review of Systems section in the Subjective part, which makes the note meaningfully incomplete. While other sections are generally well-captured with only minor to moderate omissions, the absence of a complete ROS is a major gap. There are no unsupported or unknown additions, which is a positive aspect, but the substantial missing content in the Subjective section reduces the overall clinical usefulness and completeness of the note.",3,2.0,19.0,0.20689655172413793,0.35401005442378203,0.4546740553559379,0.7464788732394365,True,True,0.2,0.20689655172413793,True,True,0.4605263157894736,0.5840707964601771,True,True,0.5979381443298969,0.7464788732394365,True,True,0.15757575757575756,0.28125
item_0190,190,2,True,True,13.0,8.0,0.0,16.0,0.0,0.0,10.0,6.0,16.0,0.0,0.0,1.0,0.0,17,0,0.0,C,22,2,,0.92,24,,"The doctor asks if there are any questions about the treatment plan, but the patient responds with a simple ""No, I think I'm clear on everything,"" which may indicate a lack of engagement or understanding.",0.5,1,15,2,,0.88,17,,0.75,6,2,8,4,"The SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan) with no omissions or inaccuracies.",1.0,4,0.85,30,27,19,16,11,11,0.4074074074074074,4,2,4,2,0,0,0.0,1,1,1,1,0,0,0.0,18,18,5,5,13,13,0.7222222222222222,30,4,1,18,27,2,1,18,item_0190,,"The generated note is broadly clinically usable but has noticeable gaps and multiple moderate issues, particularly in the Assessment and Plan sections. While there are no unsupported or unknown additions, the note omits the detailed clinical justification for the diagnosis in the Assessment and lacks specific medication dosage and patient understanding/agreement in the Plan. Several important HPI details and a key physical exam finding are also missing.",16,8.0,13.0,0.5142857142857143,0.4597607194006294,0.6094445637904284,0.6432748538011696,True,True,0.4186046511627908,0.5142857142857143,True,True,0.5548387096774193,0.736,True,True,0.4935064935064935,0.6432748538011696,True,True,0.37209302325581395,0.54421768707483
